InvoiceNo,StockCode,Product,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
564539,POST,,2,25-08-2011 15:22,40,12715,Sweden
564539,21933,,10,25-08-2011 15:22,1.65,12715,Sweden
564539,22378,,5,25-08-2011 15:22,2.1,12715,Sweden
564539,22963,,12,25-08-2011 15:22,0.85,12715,Sweden
564539,22969,,12,25-08-2011 15:22,1.45,12715,Sweden
564558,15056BL,,3,26-08-2011 08:59,5.95,12704,Finland
564558,15056P,,3,26-08-2011 08:59,5.95,12704,Finland
564558,85099B,,10,26-08-2011 08:59,2.08,12704,Finland
564558,21731,,12,26-08-2011 08:59,1.65,12704,Finland
564558,84970S,,24,26-08-2011 08:59,0.85,12704,Finland
564558,23203,,10,26-08-2011 08:59,2.08,12704,Finland
564558,21080,,12,26-08-2011 08:59,0.85,12704,Finland
564558,23145,,12,26-08-2011 08:59,0.95,12704,Finland
564558,20977,,16,26-08-2011 08:59,1.25,12704,Finland
564558,20979,,16,26-08-2011 08:59,1.25,12704,Finland
564558,22414,,2,26-08-2011 08:59,7.95,12704,Finland
564558,20685,,2,26-08-2011 08:59,7.95,12704,Finland
564558,22487,,1,26-08-2011 08:59,9.95,12704,Finland
564558,20750,,2,26-08-2011 08:59,7.95,12704,Finland
564558,23322,,12,26-08-2011 08:59,2.95,12704,Finland
564558,21430,,4,26-08-2011 08:59,3.75,12704,Finland
564558,22779,,4,26-08-2011 08:59,4.25,12704,Finland
564558,23328,,4,26-08-2011 08:59,3.75,12704,Finland
564558,84970L,,12,26-08-2011 08:59,0.95,12704,Finland
564558,POST,,2,26-08-2011 08:59,40,12704,Finland
564565,21888,,4,26-08-2011 10:50,3.75,14911,EIRE
564565,85053,,12,26-08-2011 10:50,2.1,14911,EIRE
564565,21212,,48,26-08-2011 10:50,0.55,14911,EIRE
564565,21975,,24,26-08-2011 10:50,0.55,14911,EIRE
564565,22417,,24,26-08-2011 10:50,0.55,14911,EIRE
564565,84992,,48,26-08-2011 10:50,0.55,14911,EIRE
564565,84991,,24,26-08-2011 10:50,0.55,14911,EIRE
564565,23245,,8,26-08-2011 10:50,4.95,14911,EIRE
564565,22196,,12,26-08-2011 10:50,0.85,14911,EIRE
564565,22195,,12,26-08-2011 10:50,1.65,14911,EIRE
564565,23302,,12,26-08-2011 10:50,1.65,14911,EIRE
564565,22423,,4,26-08-2011 10:50,12.75,14911,EIRE
564565,20914,,12,26-08-2011 10:50,2.95,14911,EIRE
564565,21408,,3,26-08-2011 10:50,4.25,14911,EIRE
564565,22558,,12,26-08-2011 10:50,1.65,14911,EIRE
564565,21524,,2,26-08-2011 10:50,7.95,14911,EIRE
564565,48184,,2,26-08-2011 10:50,7.95,14911,EIRE
564565,22197,,12,26-08-2011 10:50,0.85,14911,EIRE
564565,22595,,12,26-08-2011 10:50,0.85,14911,EIRE
564565,22796,,4,26-08-2011 10:50,9.95,14911,EIRE
564565,84849A,,12,26-08-2011 10:50,1.69,14911,EIRE
564565,22907,,36,26-08-2011 10:50,0.85,14911,EIRE
564565,22851,,36,26-08-2011 10:50,0.85,14911,EIRE
564565,21080,,24,26-08-2011 10:50,0.85,14911,EIRE
564565,22794,,2,26-08-2011 10:50,7.95,14911,EIRE
564565,21114,,10,26-08-2011 10:50,1.25,14911,EIRE
564565,23226,,24,26-08-2011 10:50,1.25,14911,EIRE
564565,22426,,4,26-08-2011 10:50,3.75,14911,EIRE
564565,85059,,4,26-08-2011 10:50,3.75,14911,EIRE
564565,23168,,12,26-08-2011 10:50,1.25,14911,EIRE
564565,21356,,12,26-08-2011 10:50,1.25,14911,EIRE
564565,23133,,2,26-08-2011 10:50,8.25,14911,EIRE
564565,22557,,12,26-08-2011 10:50,1.65,14911,EIRE
564565,22623,,3,26-08-2011 10:50,5.95,14911,EIRE
564565,23110,,2,26-08-2011 10:50,5.75,14911,EIRE
564565,22173,,8,26-08-2011 10:50,2.95,14911,EIRE
564565,47503A,,24,26-08-2011 10:50,0.42,14911,EIRE
564565,84926A,,24,26-08-2011 10:50,0.29,14911,EIRE
564565,22312,,6,26-08-2011 10:50,2.95,14911,EIRE
564565,22556,,12,26-08-2011 10:50,1.65,14911,EIRE
564565,21098,,12,26-08-2011 10:50,1.25,14911,EIRE
564638,22980,,12,26-08-2011 12:54,1.65,13812,Germany
564638,22138,,3,26-08-2011 12:54,4.95,13812,Germany
564638,22739,,10,26-08-2011 12:54,1.65,13812,Germany
564638,23285,,8,26-08-2011 12:54,0.85,13812,Germany
564638,22326,,6,26-08-2011 12:54,2.95,13812,Germany
564638,20963,,10,26-08-2011 12:54,1.25,13812,Germany
564638,85014B,,3,26-08-2011 12:54,5.95,13812,Germany
564638,21739,,6,26-08-2011 12:54,2.95,13812,Germany
564638,21125,,12,26-08-2011 12:54,1.25,13812,Germany
564638,22452,,6,26-08-2011 12:54,2.95,13812,Germany
564638,22080,,10,26-08-2011 12:54,1.65,13812,Germany
564638,23293,,8,26-08-2011 12:54,0.83,13812,Germany
564638,21976,,24,26-08-2011 12:54,0.55,13812,Germany
564638,23247,,6,26-08-2011 12:54,2.89,13812,Germany
564638,23286,,8,26-08-2011 12:54,0.85,13812,Germany
564638,21981,,24,26-08-2011 12:54,0.29,13812,Germany
564638,20983,,12,26-08-2011 12:54,0.85,13812,Germany
564638,20981,,12,26-08-2011 12:54,0.85,13812,Germany
564638,22737,,10,26-08-2011 12:54,1.65,13812,Germany
564638,POST,,1,26-08-2011 12:54,18,13812,Germany
564650,22236,,24,26-08-2011 14:17,10.95,14646,Netherlands
564650,22437,,200,26-08-2011 14:17,0.72,14646,Netherlands
564650,22895,,100,26-08-2011 14:17,2.75,14646,Netherlands
564650,21218,,48,26-08-2011 14:17,3.25,14646,Netherlands
564650,84997D,,72,26-08-2011 14:17,3.75,14646,Netherlands
564650,21787,,144,26-08-2011 14:17,0.65,14646,Netherlands
564650,21975,,120,26-08-2011 14:17,0.42,14646,Netherlands
564650,21976,,240,26-08-2011 14:17,0.42,14646,Netherlands
564650,21212,,120,26-08-2011 14:17,0.42,14646,Netherlands
564650,20724,,200,26-08-2011 14:17,0.72,14646,Netherlands
564650,22553,,96,26-08-2011 14:17,1.45,14646,Netherlands
564650,21561,,60,26-08-2011 14:17,2.1,14646,Netherlands
564650,21672,,96,26-08-2011 14:17,1.06,14646,Netherlands
564650,21671,,96,26-08-2011 14:17,1.06,14646,Netherlands
564650,22846,,8,26-08-2011 14:17,14.95,14646,Netherlands
564650,22847,,8,26-08-2011 14:17,14.95,14646,Netherlands
564650,22193,,12,26-08-2011 14:17,7.65,14646,Netherlands
564650,23316,,12,26-08-2011 14:17,8.15,14646,Netherlands
564650,23020,,8,26-08-2011 14:17,11.15,14646,Netherlands
564650,21668,,96,26-08-2011 14:17,1.06,14646,Netherlands
564650,84406B,,64,26-08-2011 14:17,3.75,14646,Netherlands
564650,22326,,48,26-08-2011 14:17,2.55,14646,Netherlands
564650,22328,,48,26-08-2011 14:17,2.55,14646,Netherlands
564650,22629,,448,26-08-2011 14:17,1.65,14646,Netherlands
564650,22630,,448,26-08-2011 14:17,1.65,14646,Netherlands
564650,22984,,72,26-08-2011 14:17,0.36,14646,Netherlands
564650,23192,,48,26-08-2011 14:17,1.45,14646,Netherlands
564650,23240,,48,26-08-2011 14:17,3.75,14646,Netherlands
564650,23245,,48,26-08-2011 14:17,4.15,14646,Netherlands
564650,23280,,192,26-08-2011 14:17,0.72,14646,Netherlands
564650,23281,,192,26-08-2011 14:17,0.72,14646,Netherlands
564650,23289,,144,26-08-2011 14:17,1.05,14646,Netherlands
564650,23290,,144,26-08-2011 14:17,1.05,14646,Netherlands
564650,23307,,120,26-08-2011 14:17,0.42,14646,Netherlands
564650,35961,,288,26-08-2011 14:17,0.72,14646,Netherlands
564650,23190,,48,26-08-2011 14:17,1.45,14646,Netherlands
564650,22029,,72,26-08-2011 14:17,0.36,14646,Netherlands
564650,22712,,72,26-08-2011 14:17,0.36,14646,Netherlands
564650,84978,,36,26-08-2011 14:17,1.06,14646,Netherlands
564650,23268,,192,26-08-2011 14:17,1.25,14646,Netherlands
564650,23270,,96,26-08-2011 14:17,1.25,14646,Netherlands
564651,23270,,96,26-08-2011 14:19,0,14646,Netherlands
564651,23268,,192,26-08-2011 14:19,0,14646,Netherlands
564651,22955,,144,26-08-2011 14:19,0,14646,Netherlands
564651,21786,,144,26-08-2011 14:19,0,14646,Netherlands
564652,23084,,480,26-08-2011 14:20,2.08,14646,Netherlands
564654,22601,,12,26-08-2011 14:29,0.85,14911,EIRE
564654,23264,,12,26-08-2011 14:29,1.25,14911,EIRE
564654,23263,,12,26-08-2011 14:29,1.25,14911,EIRE
564654,23266,,12,26-08-2011 14:29,1.25,14911,EIRE
564654,22572,,12,26-08-2011 14:29,0.85,14911,EIRE
564654,22161,,24,26-08-2011 14:29,0.19,14911,EIRE
564654,22694,,6,26-08-2011 14:29,2.1,14911,EIRE
564654,22580,,3,26-08-2011 14:29,5.95,14911,EIRE
564654,22946,,2,26-08-2011 14:29,16.95,14911,EIRE
564654,22947,,2,26-08-2011 14:29,16.95,14911,EIRE
564654,22735,,10,26-08-2011 14:29,1.65,14911,EIRE
564654,22592,,4,26-08-2011 14:29,3.75,14911,EIRE
564654,22596,,12,26-08-2011 14:29,1.25,14911,EIRE
564654,22689,,10,26-08-2011 14:29,6.75,14911,EIRE
564654,22687,,6,26-08-2011 14:29,7.95,14911,EIRE
564654,21351,,4,26-08-2011 14:29,6.75,14911,EIRE
564654,23129,,8,26-08-2011 14:29,4.15,14911,EIRE
564654,21352,,2,26-08-2011 14:29,6.75,14911,EIRE
564654,23131,,4,26-08-2011 14:29,4.15,14911,EIRE
564654,22119,,3,26-08-2011 14:29,6.95,14911,EIRE
564654,21494,,12,26-08-2011 14:29,1.25,14911,EIRE
564654,22141,,6,26-08-2011 14:29,2.1,14911,EIRE
564654,35970,,12,26-08-2011 14:29,1.69,14911,EIRE
564654,21098,,12,26-08-2011 14:29,1.25,14911,EIRE
564654,22576,,24,26-08-2011 14:29,0.85,14911,EIRE
564654,22573,,24,26-08-2011 14:29,0.85,14911,EIRE
564654,22574,,24,26-08-2011 14:29,0.85,14911,EIRE
564654,23314,,2,26-08-2011 14:29,12.5,14911,EIRE
564654,C2,,1,26-08-2011 14:29,50,14911,EIRE
564666,21578,,6,26-08-2011 14:51,2.25,12492,Germany
564666,16169E,,25,26-08-2011 14:51,0.42,12492,Germany
564666,22815,,12,26-08-2011 14:51,0.42,12492,Germany
564666,84931B,,6,26-08-2011 14:51,2.55,12492,Germany
564666,22445,,6,26-08-2011 14:51,2.95,12492,Germany
564666,21481,,6,26-08-2011 14:51,2.95,12492,Germany
564666,22111,,3,26-08-2011 14:51,4.95,12492,Germany
564666,21484,,4,26-08-2011 14:51,3.45,12492,Germany
564666,POST,,1,26-08-2011 14:51,18,12492,Germany
564670,21086,,12,26-08-2011 15:44,0.65,12683,France
564670,21988,,12,26-08-2011 15:44,0.85,12683,France
564670,21094,,12,26-08-2011 15:44,0.85,12683,France
564670,21080,,12,26-08-2011 15:44,0.85,12683,France
564670,21989,,12,26-08-2011 15:44,0.85,12683,France
564670,22908,,12,26-08-2011 15:44,0.85,12683,France
564670,22895,,6,26-08-2011 15:44,3.25,12683,France
564670,22437,,20,26-08-2011 15:44,0.85,12683,France
564670,22435,,90,26-08-2011 15:44,1.06,12683,France
564670,23159,,36,26-08-2011 15:44,2.08,12683,France
564670,23298,,3,26-08-2011 15:44,4.95,12683,France
564670,47566,,4,26-08-2011 15:44,4.95,12683,France
564670,22974,,12,26-08-2011 15:44,1.65,12683,France
564670,84375,,12,26-08-2011 15:44,2.1,12683,France
564670,21719,,12,26-08-2011 15:44,0.85,12683,France
564670,23293,,8,26-08-2011 15:44,0.83,12683,France
564670,23296,,8,26-08-2011 15:44,1.25,12683,France
564670,23297,,16,26-08-2011 15:44,1.65,12683,France
564670,23325,,12,26-08-2011 15:44,1.65,12683,France
564670,23348,,6,26-08-2011 15:44,2.08,12683,France
564670,23346,,12,26-08-2011 15:44,1.25,12683,France
564670,23345,,12,26-08-2011 15:44,1.25,12683,France
564670,23156,,12,26-08-2011 15:44,2.08,12683,France
564670,21196,,12,26-08-2011 15:44,1.65,12683,France
564670,21197,,12,26-08-2011 15:44,1.65,12683,France
564670,21198,,12,26-08-2011 15:44,1.65,12683,France
564670,21199,,12,26-08-2011 15:44,1.65,12683,France
564670,22631,,12,26-08-2011 15:44,1.95,12683,France
564670,23252,,4,26-08-2011 15:44,3.75,12683,France
564670,23251,,12,26-08-2011 15:44,1.25,12683,France
564670,23250,,12,26-08-2011 15:44,1.25,12683,France
564670,23249,,12,26-08-2011 15:44,1.65,12683,France
564670,22842,,2,26-08-2011 15:44,6.75,12683,France
564670,22843,,2,26-08-2011 15:44,6.75,12683,France
564670,22262,,24,26-08-2011 15:44,0.85,12683,France
564670,23236,,6,26-08-2011 15:44,2.89,12683,France
564670,22972,,12,26-08-2011 15:44,1.65,12683,France
564670,22973,,12,26-08-2011 15:44,1.65,12683,France
564670,22976,,12,26-08-2011 15:44,1.25,12683,France
564670,22975,,12,26-08-2011 15:44,1.25,12683,France
564670,22046,,25,26-08-2011 15:44,0.42,12683,France
564670,22708,,25,26-08-2011 15:44,0.42,12683,France
564670,23231,,25,26-08-2011 15:44,0.42,12683,France
564670,22704,,25,26-08-2011 15:44,0.42,12683,France
564670,22705,,25,26-08-2011 15:44,0.42,12683,France
564670,22423,,16,26-08-2011 15:44,10.95,12683,France
564670,21987,,12,26-08-2011 15:44,0.65,12683,France
564670,POST,,6,26-08-2011 15:44,18,12683,France
564734,22197,,18,28-08-2011 13:32,0.85,12484,Spain
564734,21500,,25,28-08-2011 13:32,0.42,12484,Spain
564734,21499,,25,28-08-2011 13:32,0.42,12484,Spain
564734,22507,,4,28-08-2011 13:32,4.95,12484,Spain
564734,22505,,3,28-08-2011 13:32,4.95,12484,Spain
564734,22720,,2,28-08-2011 13:32,4.95,12484,Spain
564734,22752,,1,28-08-2011 13:32,8.5,12484,Spain
564734,22189,,2,28-08-2011 13:32,3.95,12484,Spain
564734,21251,,6,28-08-2011 13:32,2.95,12484,Spain
564734,21623,,1,28-08-2011 13:32,9.95,12484,Spain
564734,22804,,3,28-08-2011 13:32,2.95,12484,Spain
564734,20686,,2,28-08-2011 13:32,3.25,12484,Spain
564734,22990,,6,28-08-2011 13:32,4.95,12484,Spain
564734,22989,,6,28-08-2011 13:32,3.25,12484,Spain
564734,22965,,6,28-08-2011 13:32,2.1,12484,Spain
564734,22429,,3,28-08-2011 13:32,4.25,12484,Spain
564734,22906,,12,28-08-2011 13:32,1.65,12484,Spain
564734,22993,,6,28-08-2011 13:32,1.25,12484,Spain
564734,84826,,60,28-08-2011 13:32,0.85,12484,Spain
564734,72802A,,3,28-08-2011 13:32,4.25,12484,Spain
564734,72132,,2,28-08-2011 13:32,1.95,12484,Spain
564734,72134,,2,28-08-2011 13:32,0.85,12484,Spain
564734,21624,,1,28-08-2011 13:32,5.95,12484,Spain
564734,72131,,1,28-08-2011 13:32,1.95,12484,Spain
564734,72803A,,3,28-08-2011 13:32,4.25,12484,Spain
564734,72807A,,3,28-08-2011 13:32,4.25,12484,Spain
564734,22090,,2,28-08-2011 13:32,2.95,12484,Spain
564734,23076,,24,28-08-2011 13:32,1.25,12484,Spain
564734,23310,,36,28-08-2011 13:32,0.42,12484,Spain
564734,82494L,,2,28-08-2011 13:32,2.95,12484,Spain
564734,82482,,2,28-08-2011 13:32,2.55,12484,Spain
564734,22645,,4,28-08-2011 13:32,1.45,12484,Spain
564734,84077,,48,28-08-2011 13:32,0.29,12484,Spain
564734,23184,,2,28-08-2011 13:32,4.95,12484,Spain
564734,72131,,1,28-08-2011 13:32,1.95,12484,Spain
564734,22693,,24,28-08-2011 13:32,1.25,12484,Spain
564734,20970,,4,28-08-2011 13:32,3.75,12484,Spain
564734,20971,,6,28-08-2011 13:32,1.25,12484,Spain
564734,22611,,1,28-08-2011 13:32,4.95,12484,Spain
564734,21625,,1,28-08-2011 13:32,6.95,12484,Spain
564734,22384,,4,28-08-2011 13:32,1.65,12484,Spain
564734,47590A,,4,28-08-2011 13:32,5.45,12484,Spain
564734,47566B,,3,28-08-2011 13:32,4.95,12484,Spain
564734,23298,,3,28-08-2011 13:32,4.95,12484,Spain
564734,47566,,3,28-08-2011 13:32,4.95,12484,Spain
564734,47590B,,4,28-08-2011 13:32,5.45,12484,Spain
564734,20727,,4,28-08-2011 13:32,1.65,12484,Spain
564734,22380,,1,28-08-2011 13:32,2.1,12484,Spain
564734,22355,,6,28-08-2011 13:32,0.85,12484,Spain
564734,22940,,6,28-08-2011 13:32,4.25,12484,Spain
564734,20728,,3,28-08-2011 13:32,1.65,12484,Spain
564734,22383,,6,28-08-2011 13:32,1.65,12484,Spain
564734,22382,,3,28-08-2011 13:32,1.65,12484,Spain
564734,21124,,24,28-08-2011 13:32,1.25,12484,Spain
564734,21122,,24,28-08-2011 13:32,1.25,12484,Spain
564734,85116,,5,28-08-2011 13:32,0.65,12484,Spain
564734,22083,,6,28-08-2011 13:32,2.95,12484,Spain
564734,21993,,3,28-08-2011 13:32,1.25,12484,Spain
564734,21992,,3,28-08-2011 13:32,1.25,12484,Spain
564734,17107D,,4,28-08-2011 13:32,2.55,12484,Spain
564734,17091J,,6,28-08-2011 13:32,0.38,12484,Spain
564734,23198,,2,28-08-2011 13:32,1.45,12484,Spain
564734,22210,,3,28-08-2011 13:32,0.83,12484,Spain
564734,22209,,3,28-08-2011 13:32,0.83,12484,Spain
564734,22937,,6,28-08-2011 13:32,2.55,12484,Spain
564734,11001,,16,28-08-2011 13:32,1.69,12484,Spain
564734,22195,,2,28-08-2011 13:32,1.65,12484,Spain
564734,85049G,,1,28-08-2011 13:32,1.25,12484,Spain
564734,22743,,4,28-08-2011 13:32,2.95,12484,Spain
564734,22742,,4,28-08-2011 13:32,2.95,12484,Spain
564734,84375,,6,28-08-2011 13:32,2.1,12484,Spain
564734,22629,,3,28-08-2011 13:32,1.95,12484,Spain
564734,72351B,,4,28-08-2011 13:32,2.1,12484,Spain
564734,72349B,,5,28-08-2011 13:32,2.1,12484,Spain
564734,21544,,10,28-08-2011 13:32,0.85,12484,Spain
564734,21126,,6,28-08-2011 13:32,1.25,12484,Spain
564734,85049E,,1,28-08-2011 13:32,1.25,12484,Spain
564734,22075,,1,28-08-2011 13:32,1.65,12484,Spain
564734,85049A,,1,28-08-2011 13:32,1.25,12484,Spain
564734,85049G,,5,28-08-2011 13:32,1.25,12484,Spain
564734,85049F,,6,28-08-2011 13:32,1.25,12484,Spain
564734,22074,,6,28-08-2011 13:32,1.65,12484,Spain
564734,84378,,6,28-08-2011 13:32,1.25,12484,Spain
564734,84380,,5,28-08-2011 13:32,1.25,12484,Spain
564734,22966,,2,28-08-2011 13:32,1.25,12484,Spain
564734,22992,,6,28-08-2011 13:32,1.95,12484,Spain
564734,22938,,12,28-08-2011 13:32,1.95,12484,Spain
564734,20992,,6,28-08-2011 13:32,0.39,12484,Spain
564734,21063,,6,28-08-2011 13:32,0.85,12484,Spain
564734,21059,,8,28-08-2011 13:32,0.85,12484,Spain
564734,22588,,3,28-08-2011 13:32,2.89,12484,Spain
564734,51014L,,12,28-08-2011 13:32,0.39,12484,Spain
564734,51014A,,12,28-08-2011 13:32,0.39,12484,Spain
564734,22283,,1,28-08-2011 13:32,7.95,12484,Spain
564734,21329,,6,28-08-2011 13:32,1.65,12484,Spain
564734,21356,,6,28-08-2011 13:32,1.25,12484,Spain
564734,21358,,6,28-08-2011 13:32,1.25,12484,Spain
564734,21328,,6,28-08-2011 13:32,1.65,12484,Spain
564734,22991,,6,28-08-2011 13:32,1.95,12484,Spain
564734,84596G,,8,28-08-2011 13:32,0.42,12484,Spain
564734,84596F,,16,28-08-2011 13:32,0.42,12484,Spain
564734,84596B,,16,28-08-2011 13:32,0.42,12484,Spain
564734,22932,,3,28-08-2011 13:32,2.55,12484,Spain
564734,22931,,3,28-08-2011 13:32,2.55,12484,Spain
564734,22282,,1,28-08-2011 13:32,12.75,12484,Spain
564734,22367,,4,28-08-2011 13:32,1.95,12484,Spain
564734,21561,,6,28-08-2011 13:32,2.55,12484,Spain
564734,47559B,,1,28-08-2011 13:32,1.25,12484,Spain
564734,47580,,1,28-08-2011 13:32,2.55,12484,Spain
564734,47580,,1,28-08-2011 13:32,2.55,12484,Spain
564734,47559B,,3,28-08-2011 13:32,1.25,12484,Spain
564734,22278,,3,28-08-2011 13:32,4.95,12484,Spain
564734,22276,,2,28-08-2011 13:32,2.55,12484,Spain
564734,47567B,,5,28-08-2011 13:32,5.95,12484,Spain
564734,22416,,3,28-08-2011 13:32,1.45,12484,Spain
564734,21211,,3,28-08-2011 13:32,1.45,12484,Spain
564734,21972,,5,28-08-2011 13:32,1.45,12484,Spain
564734,84987,,6,28-08-2011 13:32,1.45,12484,Spain
564734,22278,,2,28-08-2011 13:32,4.95,12484,Spain
564734,23306,,6,28-08-2011 13:32,1.45,12484,Spain
564734,47591D,,4,28-08-2011 13:32,1.95,12484,Spain
564734,20711,,6,28-08-2011 13:32,2.08,12484,Spain
C564748,23155,,-6,30-08-2011 08:00,0.83,14911,EIRE
C564748,23211,,-24,30-08-2011 08:00,1.25,14911,EIRE
C564748,23210,,-24,30-08-2011 08:00,1.25,14911,EIRE
C564748,22978,,-5,30-08-2011 08:00,3.75,14911,EIRE
C564748,21672,,-24,30-08-2011 08:00,1.25,14911,EIRE
564749,23317,,2,30-08-2011 08:15,9.95,12708,Germany
564749,23242,,6,30-08-2011 08:15,2.08,12708,Germany
564749,85053,,6,30-08-2011 08:15,2.1,12708,Germany
564749,22990,,2,30-08-2011 08:15,4.95,12708,Germany
564749,22963,,12,30-08-2011 08:15,0.85,12708,Germany
564749,23253,,2,30-08-2011 08:15,15.95,12708,Germany
564749,22627,,2,30-08-2011 08:15,8.5,12708,Germany
564749,22727,,4,30-08-2011 08:15,3.75,12708,Germany
564749,22728,,4,30-08-2011 08:15,3.75,12708,Germany
564749,23013,,4,30-08-2011 08:15,3.95,12708,Germany
564749,22326,,12,30-08-2011 08:15,2.95,12708,Germany
564749,22328,,12,30-08-2011 08:15,2.95,12708,Germany
564749,84968F,,1,30-08-2011 08:15,12.75,12708,Germany
564749,84968C,,1,30-08-2011 08:15,12.75,12708,Germany
564749,84968D,,1,30-08-2011 08:15,12.75,12708,Germany
564749,POST,,2,30-08-2011 08:15,18,12708,Germany
564749,22556,,12,30-08-2011 08:15,1.65,12708,Germany
564749,22555,,12,30-08-2011 08:15,1.65,12708,Germany
564749,22554,,12,30-08-2011 08:15,1.65,12708,Germany
564749,22553,,12,30-08-2011 08:15,1.65,12708,Germany
564749,22551,,12,30-08-2011 08:15,1.65,12708,Germany
C564751,22065,,-4,30-08-2011 10:06,1.45,17828,Malta
C564751,22768,,-1,30-08-2011 10:06,9.95,17828,Malta
C564759,22843,,-1,30-08-2011 10:40,6.75,14911,EIRE
C564759,21471,,-2,30-08-2011 10:40,3.75,14911,EIRE
C564759,22960,,-1,30-08-2011 10:40,4.25,14911,EIRE
564819,23084,,48,30-08-2011 12:11,1.79,12814,Poland
564819,POST,,1,30-08-2011 12:11,40,12814,Poland
564853,22396,,12,31-08-2011 08:55,0.39,12423,Belgium
564853,21680,,12,31-08-2011 08:55,0.85,12423,Belgium
564853,21981,,24,31-08-2011 08:55,0.29,12423,Belgium
564853,22326,,6,31-08-2011 08:55,2.95,12423,Belgium
564853,20719,,10,31-08-2011 08:55,0.85,12423,Belgium
564853,21731,,12,31-08-2011 08:55,1.65,12423,Belgium
564853,20724,,10,31-08-2011 08:55,0.85,12423,Belgium
564853,23084,,24,31-08-2011 08:55,1.79,12423,Belgium
564853,20981,,12,31-08-2011 08:55,0.85,12423,Belgium
564853,22554,,12,31-08-2011 08:55,1.65,12423,Belgium
564853,35923,,12,31-08-2011 08:55,0.39,12423,Belgium
564853,POST,,3,31-08-2011 08:55,15,12423,Belgium
564856,23245,,4,31-08-2011 09:11,4.95,12477,Germany
564856,23287,,8,31-08-2011 09:11,0.85,12477,Germany
564856,23288,,8,31-08-2011 09:11,0.85,12477,Germany
564856,20718,,10,31-08-2011 09:11,1.25,12477,Germany
564856,85099B,,10,31-08-2011 09:11,2.08,12477,Germany
564856,22377,,5,31-08-2011 09:11,2.1,12477,Germany
564856,21429,,8,31-08-2011 09:11,1.95,12477,Germany
564856,20750,,10,31-08-2011 09:11,7.95,12477,Germany
564856,21706,,4,31-08-2011 09:11,4.95,12477,Germany
564856,22111,,6,31-08-2011 09:11,4.95,12477,Germany
564856,35598B,,18,31-08-2011 09:11,2.95,12477,Germany
564856,35599B,,12,31-08-2011 09:11,7.25,12477,Germany
564856,21494,,24,31-08-2011 09:11,1.25,12477,Germany
564856,84347,,60,31-08-2011 09:11,2.55,12477,Germany
564856,23110,,4,31-08-2011 09:11,5.75,12477,Germany
564856,84687,,4,31-08-2011 09:11,5.95,12477,Germany
564856,82486,,10,31-08-2011 09:11,8.95,12477,Germany
564856,22173,,32,31-08-2011 09:11,2.55,12477,Germany
564856,20685,,10,31-08-2011 09:11,6.75,12477,Germany
564856,21523,,10,31-08-2011 09:11,6.75,12477,Germany
564856,21524,,20,31-08-2011 09:11,6.75,12477,Germany
564856,48173C,,6,31-08-2011 09:11,7.95,12477,Germany
564856,48185,,4,31-08-2011 09:11,7.95,12477,Germany
564856,48188,,4,31-08-2011 09:11,7.95,12477,Germany
564856,48194,,8,31-08-2011 09:11,7.95,12477,Germany
564856,23107,,8,31-08-2011 09:11,2.89,12477,Germany
564856,22431,,6,31-08-2011 09:11,1.95,12477,Germany
564856,84356,,12,31-08-2011 09:11,5.95,12477,Germany
564856,22508,,4,31-08-2011 09:11,3.75,12477,Germany
564856,21672,,12,31-08-2011 09:11,1.25,12477,Germany
564856,21668,,12,31-08-2011 09:11,1.25,12477,Germany
564856,22325,,3,31-08-2011 09:11,4.95,12477,Germany
564856,15044A,,6,31-08-2011 09:11,2.95,12477,Germany
564856,21164,,18,31-08-2011 09:11,2.95,12477,Germany
564856,22193,,2,31-08-2011 09:11,8.5,12477,Germany
564856,22212,,18,31-08-2011 09:11,2.1,12477,Germany
564856,23146,,8,31-08-2011 09:11,3.29,12477,Germany
564856,84406B,,32,31-08-2011 09:11,3.75,12477,Germany
564856,21206,,12,31-08-2011 09:11,1.65,12477,Germany
564856,21559,,6,31-08-2011 09:11,2.55,12477,Germany
564856,22329,,12,31-08-2011 09:11,1.65,12477,Germany
564856,85054,,6,31-08-2011 09:11,2.95,12477,Germany
564856,23243,,8,31-08-2011 09:11,4.95,12477,Germany
564856,22199,,8,31-08-2011 09:11,4.25,12477,Germany
564856,22207,,4,31-08-2011 09:11,4.25,12477,Germany
564856,22200,,4,31-08-2011 09:11,4.25,12477,Germany
564856,84050,,12,31-08-2011 09:11,1.65,12477,Germany
564856,22897,,10,31-08-2011 09:11,1.45,12477,Germany
564856,22846,,3,31-08-2011 09:11,16.95,12477,Germany
564856,22378,,5,31-08-2011 09:11,2.1,12477,Germany
564856,22896,,12,31-08-2011 09:11,2.55,12477,Germany
564856,23094,,3,31-08-2011 09:11,12.5,12477,Germany
564856,22625,,10,31-08-2011 09:11,8.5,12477,Germany
564856,20754,,6,31-08-2011 09:11,2.1,12477,Germany
564856,21217,,3,31-08-2011 09:11,9.95,12477,Germany
564856,22840,,4,31-08-2011 09:11,7.95,12477,Germany
564856,22723,,48,31-08-2011 09:11,3.45,12477,Germany
564856,21086,,12,31-08-2011 09:11,0.65,12477,Germany
564856,21094,,12,31-08-2011 09:11,0.85,12477,Germany
564856,22908,,12,31-08-2011 09:11,0.85,12477,Germany
